@relation train_abalone10-7
@attribute 'x0' numeric
@attribute 'x1' numeric
@attribute 'x2' numeric
@attribute 'x3' numeric
@attribute 'x4' numeric
@attribute 'x5' numeric
@attribute 'x6' numeric
@attribute 'x7' numeric
@attribute 'x8' numeric
@attribute 'x9' numeric
@attribute 'Class' {'y0','y1','y2','y3','y4','y5','y6','y7','y8','y9'}
@data
-0.7594,-0.67475,1.45328,-3.11419,-3.10239,-2.73785,-1.65938,-1.59877,-1.61105,-1.67979,'y0'
-0.7594,-0.67475,1.45328,-3.44727,-3.20316,-2.61831,-1.67366,-1.60778,-1.62929,-1.69415,'y0'
-0.7594,-0.67475,1.45328,-2.36477,-2.34665,-1.78154,-1.55436,-1.47938,-1.52438,-1.59358,'y0'
-0.7594,-0.67475,1.45328,-2.86438,-2.8001,-2.2597,-1.63389,-1.56273,-1.55631,-1.65105,'y0'
1.31652,-0.67475,-0.68794,-2.86438,-2.85048,-2.14016,-1.64307,-1.58075,-1.59736,-1.64387,'y0'
1.31652,-0.67475,-0.68794,-2.73948,-2.64895,-2.14016,-1.62471,-1.57399,-1.57455,-1.6295,'y0'
-0.7594,-0.67475,1.45328,-2.32314,-2.29627,-1.78154,-1.54519,-1.48388,-1.52894,-1.56125,'y0'
-0.7594,-0.67475,1.45328,-2.36477,-2.29627,-2.02062,-1.57679,-1.51317,-1.52894,-1.5864,'y0'
-0.7594,-0.67475,1.45328,-3.23909,-2.8001,-2.37924,-1.63083,-1.56273,-1.58824,-1.65824,'y0'
-0.7594,-0.67475,1.45328,-3.03092,-3.00163,-2.73785,-1.6502,-1.58525,-1.60192,-1.6726,'y0'
-0.7594,-0.67475,1.45328,-3.28073,-3.15278,-2.49877,-1.66856,-1.59652,-1.58824,-1.69056,'y0'
-0.7594,-0.67475,1.45328,-2.98929,-2.95125,-2.97693,-1.6604,-1.59426,-1.62017,-1.67979,'y0'
-0.7594,-0.67475,1.45328,-2.2815,-2.34665,-1.90108,-1.56048,-1.49515,-1.57455,-1.57203,'y0'
-0.7594,-0.67475,1.45328,-2.36477,-2.24588,-1.90108,-1.5564,-1.48614,-1.64298,-1.57203,'y0'
-0.7594,-0.67475,1.45328,-3.19746,-3.05201,-2.49877,-1.6604,-1.59652,-1.61561,-1.67979,'y0'
1.31652,-0.67475,-0.68794,-2.32314,-2.29627,-1.78154,-1.56048,-1.50866,-1.52438,-1.57203,'y0'
-0.7594,-0.67475,1.45328,-2.82275,-2.74971,-2.2597,-1.62471,-1.56948,-1.58824,-1.64387,'y0'
-0.7594,-0.67475,1.45328,-1.74025,-1.99397,-1.90108,-1.43507,-1.34873,-1.30543,-1.46427,'y0'
-0.7594,-0.67475,1.45328,-2.1566,-1.99397,-1.90108,-1.49319,-1.42757,-1.44683,-1.50019,'y0'
-0.7594,-0.67475,1.45328,-2.90602,-2.85048,-2.14016,-1.64205,-1.583,-1.61561,-1.65824,'y0'
1.31652,-0.67475,-0.68794,-2.03169,-2.09474,-1.42292,-1.50338,-1.47037,-1.4514,-1.50019,'y0'
-0.7594,1.48167,-0.68794,-1.36554,-1.38937,-1.18384,-1.30558,-1.23835,-1.29631,-1.3206,'y0'
