@relation train_abalone10-8
@attribute 'x0' numeric
@attribute 'x1' numeric
@attribute 'x2' numeric
@attribute 'x3' numeric
@attribute 'x4' numeric
@attribute 'x5' numeric
@attribute 'x6' numeric
@attribute 'x7' numeric
@attribute 'x8' numeric
@attribute 'x9' numeric
@attribute 'Class' {'y0','y1','y2','y3','y4','y5','y6','y7','y8','y9'}
@data
-0.7594,-0.67475,1.45328,-3.11419,-3.10239,-2.73785,-1.65938,-1.59877,-1.61105,-1.67979,'y0'
-0.7594,-0.67475,1.45328,-3.44727,-3.20316,-2.61831,-1.67366,-1.60778,-1.62929,-1.69415,'y0'
-0.7594,-0.67475,1.45328,-2.98929,-2.90086,-2.61831,-1.64613,-1.58751,-1.60192,-1.67979,'y0'
-0.7594,-0.67475,1.45328,-3.03092,-3.00163,-2.73785,-1.65326,-1.58976,-1.59736,-1.67979,'y0'
-0.7594,-0.67475,1.45328,-2.94765,-2.8001,-1.0643,-1.62879,-1.56047,-1.57455,-1.64387,'y0'
-0.7594,-0.67475,1.45328,-2.78111,-2.64895,-2.37924,-1.61248,-1.54471,-1.58824,-1.60795,'y0'
1.31652,-0.67475,-0.68794,-2.73948,-2.64895,-2.14016,-1.62471,-1.57399,-1.57455,-1.6295,'y0'
-0.7594,-0.67475,1.45328,-2.03169,-2.90086,-1.54246,-1.45138,-1.41405,-1.38297,-1.46787,'y0'
-0.7594,-0.67475,1.45328,-2.53131,-2.4978,-2.14016,-1.59005,-1.52218,-1.55631,-1.60795,'y0'
-0.7594,-0.67475,1.45328,-2.61458,-2.59857,-2.2597,-1.6084,-1.55822,-1.57455,-1.64028,'y0'
1.31652,-0.67475,-0.68794,-2.98929,-2.85048,-2.37924,-1.64001,-1.57624,-1.60648,-1.65824,'y0'
-0.7594,-0.67475,1.45328,-2.36477,-2.24588,-1.90108,-1.5564,-1.48614,-1.64298,-1.57203,'y0'
-0.7594,-0.67475,1.45328,-2.94765,-3.05201,-2.49877,-1.62064,-1.56498,-1.56999,-1.67979,'y0'
-0.7594,-0.67475,1.45328,-2.82275,-2.74971,-2.2597,-1.62471,-1.56948,-1.58824,-1.64387,'y0'
-0.7594,-0.67475,1.45328,-2.36477,-2.34665,-2.2597,-1.54723,-1.47713,-1.43315,-1.57203,'y0'
-0.7594,-0.67475,1.45328,-2.11496,-2.14512,-1.90108,-1.54111,-1.49064,-1.43315,-1.50019,'y0'
-0.7594,-0.67475,1.45328,-2.4064,-2.4978,-2.37924,-1.59209,-1.5357,-1.48333,-1.60795,'y0'
-0.7594,-0.67475,1.45328,-2.1566,-2.04435,-1.662,-1.47483,-1.44334,-1.2735,-1.46427,'y0'
-0.7594,-0.67475,1.45328,-2.23987,-2.24588,-1.90108,-1.51052,-1.4546,-1.45596,-1.55048,'y0'
-0.7594,-0.67475,1.45328,-1.82352,-1.8932,-1.662,-1.40244,-1.33972,-1.36473,-1.44991,'y0'
-0.7594,-0.67475,1.45328,-1.53208,-1.59091,-1.54246,-1.32597,-1.31944,-1.23245,-1.39244,'y0'
-0.7594,-0.67475,1.45328,-1.99006,-1.8932,-1.78154,-1.49421,-1.43658,-1.46052,-1.50019,'y0'
