@relation train_abalone10-11
@attribute 'x0' numeric
@attribute 'x1' numeric
@attribute 'x2' numeric
@attribute 'x3' numeric
@attribute 'x4' numeric
@attribute 'x5' numeric
@attribute 'x6' numeric
@attribute 'x7' numeric
@attribute 'x8' numeric
@attribute 'x9' numeric
@attribute 'Class' {'y0','y1','y2','y3','y4','y5','y6','y7','y8','y9'}
@data
1.31652,-0.67475,-0.68794,-2.61458,-2.59857,-2.14016,-1.61146,-1.54921,-1.56999,-1.64387,'y0'
-0.7594,-0.67475,1.45328,-3.03092,-3.00163,-2.73785,-1.65326,-1.58976,-1.59736,-1.67979,'y0'
-0.7594,-0.67475,1.45328,-3.19746,-3.05201,-2.49877,-1.66142,-1.59426,-1.62473,-1.68697,'y0'
-0.7594,-0.67475,1.45328,-2.98929,-2.90086,-2.14016,-1.64715,-1.58525,-1.60648,-1.61513,'y0'
-0.7594,-0.67475,1.45328,-2.78111,-2.64895,-2.37924,-1.61248,-1.54471,-1.58824,-1.60795,'y0'
-0.7594,-0.67475,1.45328,-3.07256,-3.05201,-2.14016,-1.65428,-1.59652,-1.61561,-1.67979,'y0'
-0.7594,-0.67475,1.45328,-2.03169,-2.90086,-1.54246,-1.45138,-1.41405,-1.38297,-1.46787,'y0'
-0.7594,-0.67475,1.45328,-2.48967,-2.44742,-2.02062,-1.56966,-1.4974,-1.5335,-1.60795,'y0'
-0.7594,-0.67475,1.45328,-2.32314,-2.04435,-1.90108,-1.53397,-1.46586,-1.51982,-1.56125,'y0'
-0.7594,-0.67475,1.45328,-2.98929,-2.95125,-2.97693,-1.6604,-1.59426,-1.62017,-1.67979,'y0'
-0.7594,-0.67475,1.45328,-2.65621,-2.59857,-1.78154,-1.6084,-1.52894,-1.54719,-1.62232,'y0'
-0.7594,-0.67475,1.45328,-2.48967,-2.39703,-1.662,-1.57475,-1.51092,-1.52894,-1.60077,'y0'
-0.7594,-0.67475,1.45328,-2.07333,-2.14512,-1.662,-1.51154,-1.46361,-1.44683,-1.53252,'y0'
-0.7594,-0.67475,1.45328,-2.61458,-2.59857,-2.2597,-1.6084,-1.55822,-1.57455,-1.64028,'y0'
-0.7594,-0.67475,1.45328,-2.07333,-2.09474,-2.02062,-1.50134,-1.44784,-1.45596,-1.52893,'y0'
-0.7594,-0.67475,1.45328,-2.11496,-2.04435,-1.54246,-1.44934,-1.35323,-1.36473,-1.4966,'y0'
-0.7594,-0.67475,1.45328,-2.82275,-2.74971,-2.2597,-1.62471,-1.56948,-1.58824,-1.64387,'y0'
-0.7594,-0.67475,1.45328,-2.44804,-2.34665,-1.78154,-1.55844,-1.50191,-1.55175,-1.57203,'y0'
1.31652,-0.67475,-0.68794,-2.23987,-2.29627,-1.78154,-1.52887,-1.46586,-1.51982,-1.53611,'y0'
-0.7594,-0.67475,1.45328,-2.23987,-2.24588,-1.90108,-1.51052,-1.4546,-1.45596,-1.55048,'y0'
-0.7594,-0.67475,1.45328,-2.2815,-2.29627,-1.78154,-1.55028,-1.50866,-1.50613,-1.55407,'y0'
-0.7594,-0.67475,1.45328,-1.53208,-1.43976,-1.42292,-1.27907,-1.21357,-1.2142,-1.3206,'y0'
-0.7594,-0.67475,1.45328,-2.2815,-2.1955,-1.78154,-1.5197,-1.44334,-1.51069,-1.53611,'y0'
-0.7594,-0.67475,1.45328,-1.24064,-1.18784,-1.0643,-1.25562,-1.18654,-1.2735,-1.2775,'y0'
-0.7594,-0.67475,1.45328,-1.32391,-1.54052,-1.42292,-1.28519,-1.26538,-1.3328,-1.33497,'y0'
-0.7594,-0.67475,1.45328,-1.15737,-1.08708,-1.18384,-1.18629,-1.06715,-1.24613,-1.2308,'y0'
-0.7594,-0.67475,1.45328,-1.0741,-1.13746,-1.18384,-1.07311,-0.97479,-1.04086,-1.16615,'y0'
-0.7594,-0.67475,1.45328,-2.23987,-2.1955,-1.90108,-1.5146,-1.43883,-1.47876,-1.53611,'y0'
-0.7594,-0.67475,1.45328,-2.11496,-2.14512,-1.78154,-1.47279,-1.40504,-1.44227,-1.51097,'y0'
1.31652,-0.67475,-0.68794,-2.90602,-2.74971,-2.37924,-1.62777,-1.56948,-1.57912,-1.64387,'y0'
-0.7594,-0.67475,1.45328,-2.2815,-2.24588,-1.78154,-1.54519,-1.4974,-1.47876,-1.55407,'y0'
-0.7594,-0.67475,1.45328,-1.99006,-1.99397,-1.662,-1.4677,-1.42081,-1.40578,-1.47864,'y0'
-0.7594,-0.67475,1.45328,-1.94843,-1.99397,-1.90108,-1.47687,-1.43207,-1.44683,-1.46427,'y0'
-0.7594,-0.67475,1.45328,-2.36477,-2.39703,-2.14016,-1.57883,-1.52668,-1.50157,-1.60436,'y0'
-0.7594,-0.67475,1.45328,-2.86438,-2.74971,-1.42292,-1.62268,-1.55372,-1.58368,-1.64387,'y0'
-0.7594,-0.67475,1.45328,-2.78111,-2.8001,-2.2597,-1.63593,-1.5785,-1.60192,-1.65105,'y0'
-0.7594,-0.67475,1.45328,-1.86516,-1.84282,-1.54246,-1.4157,-1.36224,-1.3921,-1.39962,'y0'
-0.7594,-0.67475,1.45328,-1.61535,-1.59091,-1.54246,-1.40346,-1.36675,-1.32824,-1.35652,'y0'
-0.7594,-0.67475,1.45328,-1.74025,-1.74205,-1.42292,-1.32291,-1.25862,-1.23701,-1.37807,'y0'
1.31652,-0.67475,-0.68794,-2.11496,-2.09474,-1.42292,-1.44425,-1.40955,-1.3921,-1.42836,'y0'
1.31652,-0.67475,-0.68794,-1.36554,-1.38937,-0.94476,-1.24746,-1.22033,-1.19595,-1.20207,'y0'
-0.7594,-0.67475,1.45328,-2.36477,-2.24588,-1.662,-1.54417,-1.50191,-1.48333,-1.53611,'y0'
1.31652,-0.67475,-0.68794,-1.78189,-1.8932,-1.30338,-1.39225,-1.34422,-1.31455,-1.39244,'y0'
-0.7594,1.48167,-0.68794,-1.49045,-1.59091,-1.18384,-1.27601,-1.26763,-1.10929,-1.3206,'y0'
-0.7594,-0.67475,1.45328,-2.2815,-2.1955,-1.90108,-1.53397,-1.45685,-1.54262,-1.5397,'y0'
-0.7594,-0.67475,1.45328,-1.15737,-1.28861,-0.34706,-1.1924,-1.15951,-1.30087,-1.10509,'y0'
-0.7594,-0.67475,1.45328,-2.03169,-2.04435,-1.662,-1.48299,-1.43433,-1.37385,-1.50019,'y0'
-0.7594,-0.67475,1.45328,-2.4064,-2.34665,-2.02062,-1.55334,-1.4974,-1.5335,-1.5864,'y0'
-0.7594,-0.67475,1.45328,-1.15737,-1.43976,-1.42292,-1.17813,-1.06039,-1.30999,-1.21284,'y0'
-0.7594,-0.67475,1.45328,-0.8243,-0.93593,-0.94476,-0.92119,-0.87793,-0.99069,-0.96141,'y0'
-0.7594,-0.67475,1.45328,-0.69939,-0.63363,-0.22752,-0.77335,-0.67744,-0.88578,-0.75308,'y0'
-0.7594,-0.67475,1.45328,-0.57449,-0.33133,-0.4666,-0.67649,-0.55805,-0.68507,-0.78541,'y0'
1.31652,-0.67475,-0.68794,-0.36632,-0.23057,0.1311,-0.38488,-0.30126,-0.36577,-0.58426,'y0'
-0.7594,-0.67475,1.45328,-1.24064,-1.28861,-1.42292,-1.21178,-1.1122,-1.23245,-1.23439,'y0'
-0.7594,-0.67475,1.45328,-0.86593,-0.98631,-1.0643,-1.12103,-1.05363,-1.18227,-1.08353,'y0'
-0.7594,-0.67475,1.45328,-0.61612,-0.78478,-0.70568,-0.93852,-0.8982,-0.84016,-0.98296,'y0'
-0.7594,-0.67475,1.45328,-0.44959,-0.28095,-0.34706,-0.70198,-0.66843,-0.66683,-0.69561,'y0'
-0.7594,-0.67475,1.45328,-0.40795,-0.58325,-0.70568,-0.75908,-0.69096,-0.74437,-0.78182,'y0'
-0.7594,-0.67475,1.45328,-1.65698,-1.84282,-1.54246,-1.40652,-1.3645,-1.3556,-1.06917,'y0'
-0.7594,-0.67475,1.45328,-1.24064,-1.33899,-1.0643,-1.18731,-1.12346,-1.26894,-1.15896,'y0'
-0.7594,-0.67475,1.45328,-1.19901,-1.33899,-0.70568,-1.16793,-1.12346,-1.15946,-1.17333,'y0'
-0.7594,-0.67475,1.45328,-0.78266,-0.68401,-0.82522,-0.7917,-0.54454,-0.96788,-0.94345,'y0'
1.31652,-0.67475,-0.68794,-0.32468,-0.38171,-0.22752,-0.61735,-0.49949,-0.68963,-0.59863,'y0'
-0.7594,-0.67475,1.45328,-1.32391,-1.38937,-1.54246,-1.23829,-1.19104,-1.24157,-1.21284,'y0'
-0.7594,-0.67475,1.45328,-0.90756,-0.98631,-0.94476,-1.11797,-1.10544,-1.13209,-1.01529,'y0'
-0.7594,-0.67475,1.45328,-2.03169,-1.99397,-1.54246,-1.44628,-1.38026,-1.40578,-1.50019,'y0'
-0.7594,-0.67475,1.45328,-1.57372,-1.59091,-1.42292,-1.34432,-1.30593,-1.24613,-1.36011,'y0'
-0.7594,1.48167,-0.68794,-1.94843,-1.99397,-1.54246,-1.12919,-1.10995,-1.03174,-1.46427,'y0'
1.31652,-0.67475,-0.68794,-1.69862,-1.69167,-1.42292,-1.32291,-1.25862,-1.29631,-1.3206,'y0'
-0.7594,-0.67475,1.45328,-1.69862,-1.74205,-1.42292,-1.38715,-1.33071,-1.36473,-1.39244,'y0'
-0.7594,-0.67475,1.45328,-2.23987,-2.24588,-1.662,-1.53703,-1.4929,-1.48333,-1.53611,'y0'
1.31652,-0.67475,-0.68794,-2.19823,-2.09474,-1.78154,-1.49421,-1.42081,-1.40122,-1.50019,'y0'
-0.7594,-0.67475,1.45328,-2.07333,-2.04435,-1.42292,-1.49421,-1.45685,-1.47876,-1.50019,'y0'
