@relation train_housing-1
@attribute 'x0' numeric
@attribute 'x1' numeric
@attribute 'x2' numeric
@attribute 'x3' numeric
@attribute 'x4' numeric
@attribute 'x5' numeric
@attribute 'x6' numeric
@attribute 'x7' numeric
@attribute 'x8' numeric
@attribute 'x9' numeric
@attribute 'x10' numeric
@attribute 'x11' numeric
@attribute 'x12' numeric
@attribute 'Class' {'y0','y1','y2','y3','y4'}
@data
7.47625,-0.48724,1.01499,-0.27233,1.19354,-0.85628,1.11639,-1.12534,1.6596,1.52941,0.80578,0.30994,1.44613,'y0'
0.73278,-0.48724,1.01499,-0.27233,1.19354,-0.61575,0.32773,-1.08972,1.6596,1.52941,0.80578,-0.20279,2.42498,'y0'
4.89826,-0.48724,1.01499,-0.27233,1.19354,-2.51294,1.11639,-1.01478,1.6596,1.52941,0.80578,-2.93997,3.40663,'y0'
1.53441,-0.48724,1.01499,-0.27233,1.25395,-1.43412,1.04889,-1.12501,1.6596,1.52941,0.80578,0.44062,2.54261,'y0'
1.23497,-0.48724,1.01499,-0.27233,1.19354,0.08307,1.11639,-1.05472,1.6596,1.52941,0.80578,0.44062,1.07364,'y0'
0.83946,-0.48724,1.01499,-0.27233,1.07273,0.70788,0.78956,-0.93818,1.6596,1.52941,0.80578,-3.67057,1.83963,'y0'
0.95317,-0.48724,1.01499,-0.27233,1.40929,0.76765,0.28154,-0.95029,1.6596,1.52941,0.80578,-3.37614,1.41253,'y0'
1.17009,-0.48724,1.01499,-0.27233,1.59914,-0.49762,0.68653,-0.93766,1.6596,1.52941,0.80578,-3.15159,2.99212,'y0'
0.47183,-0.48724,1.01499,-0.27233,1.19354,-0.76519,1.07731,-1.02656,1.6596,1.52941,0.80578,0.39899,1.01763,'y0'
4.40801,-0.48724,1.01499,-0.27233,1.19354,-1.07261,0.59772,-1.03891,1.6596,1.52941,0.80578,-0.29809,2.06229,'y0'
1.34437,-0.48724,1.01499,-0.27233,1.59914,-0.18877,1.11639,-0.89321,1.6596,1.52941,0.80578,-3.80475,1.93206,'y0'
1.91493,-0.48724,1.01499,-0.27233,1.25395,-2.72785,0.80377,-1.11865,1.6596,1.52941,0.80578,-0.77599,2.5174,'y0'
0.66562,-0.48724,1.01499,-0.27233,1.07273,0.13573,0.96008,-0.86757,1.6596,1.52941,0.80578,-3.24174,1.60017,'y0'
1.25643,-0.48724,1.01499,-0.27233,1.59914,0.25101,0.87837,-0.85123,1.6596,1.52941,0.80578,-3.60572,0.75576,'y0'
0.92592,-0.48724,1.01499,-0.27233,1.25395,-1.77712,1.00981,-0.96169,1.6596,1.52941,0.80578,0.44062,1.82423,'y0'
1.24631,-0.48724,1.01499,-0.27233,1.25395,-1.99915,1.11639,-1.04741,1.6596,1.52941,0.80578,0.17795,2.516,'y0'
1.00374,-0.48724,1.01499,-0.27233,0.2529,-0.6371,-0.31528,-0.8536,1.6596,1.52941,0.80578,-3.63683,0.42528,'y0'
9.92411,-0.48724,1.01499,-0.27233,1.00369,0.9726,0.82863,-1.12957,1.6596,1.52941,0.80578,0.44062,0.63813,'y0'
2.59571,-0.48724,1.01499,-0.27233,1.07273,-1.39569,0.72916,-1.01987,1.6596,1.52941,0.80578,-2.5118,1.95866,'y0'
2.41588,-0.48724,1.01499,-0.27233,1.25395,-2.32365,1.11639,-1.10549,1.6596,1.52941,0.80578,0.44062,2.18832,'y0'
1.42543,-0.48724,1.01499,-0.27233,1.00369,0.37057,1.08442,-1.0808,1.6596,1.52941,0.80578,0.44062,1.18007,'y0'
0.43639,-0.48724,1.01499,-0.27233,1.07273,-0.13042,0.33838,-0.88305,1.6596,1.52941,0.80578,-2.8473,1.24168,'y0'
0.5276,-0.48724,1.01499,-0.27233,1.25395,-1.27329,1.07731,-0.98159,1.6596,1.52941,0.80578,0.44062,1.14786,'y0'
0.60205,-0.48724,1.01499,-0.27233,0.2529,-1.02422,0.07194,-0.82231,1.6596,1.52941,0.80578,-3.86686,0.63113,'y0'
1.19744,-0.48724,1.01499,-0.27233,1.36614,-0.10907,0.93876,-0.74694,1.6596,1.52941,0.80578,-2.80458,0.35246,'y0'
1.98833,-0.48724,1.01499,-0.27233,0.90013,-3.0552,1.11639,-1.24278,1.6596,1.52941,0.80578,0.14838,1.49655,'y0'
-0.41459,-0.48724,0.11562,-0.27233,0.15797,-0.36241,0.4343,-0.61264,-0.98187,-0.80242,1.1753,0.44062,-0.6684,'y0'
1.32649,-0.48724,1.01499,-0.27233,0.51179,-1.39569,1.02047,-0.80464,1.6596,1.52941,0.80578,-0.0788,1.7164,'y0'
0.50909,-0.48724,1.01499,-0.27233,1.25395,-1.08827,1.11639,-1.07419,1.6596,1.52941,0.80578,0.44062,1.66739,'y0'
0.26257,-0.48724,1.01499,-0.27233,1.19354,0.17131,0.97429,-1.00595,1.6596,1.52941,0.80578,0.44062,0.94061,'y0'
0.73374,-0.48724,1.01499,-0.27233,1.59914,-0.04787,0.9956,-0.75843,1.6596,1.52941,0.80578,0.34883,0.5303,'y0'
-0.28864,-0.48724,-0.43683,-0.27233,-0.14407,-0.81358,0.90679,0.20799,-0.63733,-0.60068,1.1753,0.03829,1.39292,'y0'
1.13308,-0.48724,1.01499,-0.27233,1.19354,-0.56593,0.9281,-0.95594,1.6596,1.52941,0.80578,0.44062,0.5177,'y0'
-0.2862,-0.48724,-0.43683,-0.27233,-0.14407,-0.83066,0.93876,-0.00372,-0.63733,-0.60068,1.1753,0.02296,0.79777,'y0'
0.59329,-0.48724,1.01499,-0.27233,1.19354,0.26524,1.07376,-0.98273,1.6596,1.52941,0.80578,0.38672,0.62553,'y0'
-0.39106,-0.48724,1.56744,-0.27233,0.59809,-0.60863,1.05244,-1.00985,-0.63733,0.17066,1.26768,0.38738,1.21368,'y0'
0.39957,-0.48724,1.01499,-0.27233,0.51179,-0.25851,0.58706,-0.84211,1.6596,1.52941,0.80578,-3.87923,1.48955,'y0'
0.87739,-0.48724,1.01499,-0.27233,1.59914,0.49012,0.92455,-0.79324,1.6596,1.52941,0.80578,-2.70359,1.48674,'y0'
0.36089,-0.48724,1.01499,-0.27233,1.36614,0.66091,0.8535,-0.69879,1.6596,1.52941,0.80578,-3.90333,0.67034,'y0'
-0.27457,-0.48724,-0.43683,-0.27233,-0.14407,-1.0171,1.04889,0.00136,-0.63733,-0.60068,1.1753,0.21793,1.17167,'y0'
-0.14348,-0.48724,1.23073,-0.27233,2.72965,-0.22008,1.11639,-1.12833,-0.52248,-0.03107,-1.7347,-2.01286,2.1211,'y0'
0.87131,-0.48724,1.01499,-0.27233,0.9778,-1.96214,1.11639,-1.24464,1.6596,1.52941,0.80578,0.44062,3.09715,'y0'
1.73047,-0.48724,1.01499,-0.27233,0.9778,-3.0552,1.11639,-1.2623,1.6596,1.52941,0.80578,0.44062,3.54526,'y0'
0.51645,-0.48724,1.01499,-0.27233,0.2529,-1.22063,0.95297,-0.64835,1.6596,1.52941,0.80578,-0.04484,0.76836,'y0'
-0.32238,-0.48724,-0.43683,-0.27233,-0.14407,-0.97583,0.60838,0.31322,-0.63733,-0.60068,1.1753,-0.58332,0.54011,'y0'
1.35725,-0.48724,1.01499,-0.27233,1.00369,0.51858,0.87837,-1.16357,1.6596,1.52941,0.80578,0.06951,1.48254,'y0'
0.74972,-0.48724,1.01499,-0.27233,0.2529,0.78046,0.91389,-0.81058,1.6596,1.52941,0.80578,-3.01599,0.98542,'y0'
0.66448,-0.48724,1.01499,-0.27233,1.36614,-0.1418,1.07021,-0.72823,1.6596,1.52941,0.80578,0.44062,0.76696,'y0'
0.39633,-0.48724,1.01499,-0.27233,1.40929,-0.39657,0.94942,-0.91202,1.6596,1.52941,0.80578,-0.40193,0.42668,'y0'
-0.39059,-0.48724,-0.61612,-0.27233,-0.92076,-1.26048,0.94942,0.9854,-0.75218,-1.03975,-0.2566,0.44062,2.54261,'y0'
-0.2626,-0.48724,-0.43683,-0.27233,-0.14407,-0.30263,1.11639,0.18044,-0.63733,-0.60068,1.1753,0.21968,0.05418,'y0'
0.76957,-0.48724,1.01499,-0.27233,0.51179,-0.1418,0.99916,-0.77149,1.6596,1.52941,0.80578,0.25222,0.75296,'y0'
0.31094,-0.48724,1.01499,-0.27233,1.59914,0.08022,0.9885,-0.81827,1.6596,1.52941,0.80578,-0.42351,0.71935,'y0'
0.68594,-0.48724,1.01499,-0.27233,1.36614,0.63102,0.90679,-0.61687,1.6596,1.52941,0.80578,-3.83367,0.84818,'y0'
0.48116,-0.48724,1.01499,-0.27233,1.36614,0.02329,0.53733,-0.48057,1.6596,1.52941,0.80578,-0.92518,0.5009,'y0'
5.52485,-0.48724,1.01499,-0.27233,0.36508,-0.75096,1.11639,-1.13123,1.6596,1.52941,0.80578,-3.87836,-0.35612,'y0'
0.38931,-0.48724,1.01499,-0.27233,1.25395,-0.81358,1.00981,-0.88737,1.6596,1.52941,0.80578,0.41356,0.62413,'y0'
-0.27682,-0.48724,-0.43683,-0.27233,-0.14407,-0.203,0.82153,0.08636,-0.63733,-0.60068,1.1753,0.44062,0.84958,'y0'
0.21248,-0.48724,1.01499,-0.27233,1.36614,0.52712,1.05244,-0.68378,1.6596,1.52941,0.80578,-0.01516,0.71095,'y0'
-0.40256,-0.48724,2.42017,-0.27233,0.46864,-1.1822,0.85705,-0.93752,-0.63733,1.79642,0.75959,0.42079,0.75716,'y0'
0.73859,-0.48724,1.01499,-0.27233,1.59914,0.28517,1.11639,-0.86272,1.6596,1.52941,0.80578,0.32922,0.86779,'y1'
-0.33288,-0.48724,-0.43683,-0.27233,-0.14407,-0.51327,0.90679,0.2871,-0.63733,-0.60068,1.1753,0.41247,0.5107,'y1'
-0.30661,-0.48724,1.56744,-0.27233,0.59809,-0.75096,1.05955,-0.68815,-0.63733,0.17066,1.26768,-1.02869,0.65214,'y1'
0.05625,-0.48724,1.23073,-0.27233,2.72965,-1.16228,1.11639,-1.1318,-0.52248,-0.03107,-1.7347,0.44062,1.92786,'y1'
-0.00913,-0.48724,1.23073,3.66477,2.72965,-0.18877,0.49825,-0.97333,-0.52248,-0.03107,-1.7347,-2.94282,0.33145,'y1'
-0.37507,-0.48724,2.11552,-0.27233,0.22701,-0.9559,0.96008,-0.96777,-0.86702,-1.30676,0.29768,0.02865,2.04549,'y1'
-0.40014,0.58469,-0.87558,-0.27233,-0.87761,-0.4535,0.88192,1.43584,-0.17794,-0.73715,0.57483,0.23447,0.25023,'y1'
0.17167,-0.48724,1.01499,-0.27233,1.36614,0.0176,0.82508,-0.67761,1.6596,1.52941,0.80578,0.31125,0.64653,'y1'
-0.38997,-0.48724,1.56744,-0.27233,0.59809,-0.84204,0.97429,-0.953,-0.63733,0.17066,1.26768,0.38815,0.63533,'y1'
2.91137,-0.48724,1.01499,-0.27233,0.36508,-1.60775,1.11639,-1.04746,1.6596,1.52941,0.80578,-1.59597,1.04003,'y1'
-0.39554,0.04872,-0.47618,-0.27233,-0.26489,-0.93029,1.11639,1.08612,-0.52248,-0.57695,-1.50375,0.32812,2.41938,'y1'
-0.34199,-0.48724,-0.43683,-0.27233,-0.14407,-0.67125,0.77179,0.42122,-0.63733,-0.60068,1.1753,0.22133,0.30205,'y1'
-0.39345,-0.48724,-0.61612,-0.27233,-0.92076,-0.36241,0.60127,0.89963,-0.75218,-1.03975,-0.2566,0.39505,0.86079,'y1'
0.8689,-0.48724,1.01499,-0.27233,1.40929,0.17985,1.11639,-0.91947,1.6596,1.52941,0.80578,-0.4154,0.33145,'y1'
0.07079,-0.48724,1.01499,3.66477,1.85804,-0.68549,0.72561,-0.89772,1.6596,1.52941,0.80578,-0.03981,0.27824,'y1'
-0.39402,-0.48724,-0.21089,-0.27233,0.26153,-0.36668,0.39522,-0.61587,-0.40764,-0.10228,0.34387,0.44062,0.23483,'y1'
-0.25573,-0.48724,1.23073,3.66477,2.72965,-0.22151,0.97429,-0.97147,-0.52248,-0.03107,-1.7347,-0.39054,0.34546,'y1'
-0.37914,-0.48724,1.56744,-0.27233,0.59809,0.24105,1.05955,-0.92379,-0.63733,0.17066,1.26768,0.40973,0.27124,'y1'
-0.41426,1.01346,-0.74002,-0.27233,-1.00792,-0.82354,-1.42723,1.3514,-0.98187,-0.61848,-0.71851,0.40907,-0.03124,'y1'
