@relation train_abalone-9
@attribute 'x0' numeric
@attribute 'x1' numeric
@attribute 'x2' numeric
@attribute 'x3' numeric
@attribute 'x4' numeric
@attribute 'x5' numeric
@attribute 'x6' numeric
@attribute 'x7' numeric
@attribute 'x8' numeric
@attribute 'x9' numeric
@attribute 'Class' {'y0','y1','y2','y3','y4'}
@data
-0.7594,-0.67475,1.45328,-3.11419,-3.10239,-2.73785,-1.65938,-1.59877,-1.61105,-1.67979,'y0'
-0.7594,-0.67475,1.45328,-3.28073,-3.10239,-2.61831,-1.66346,-1.59877,-1.62017,-1.68697,'y0'
-0.7594,-0.67475,1.45328,-3.44727,-3.20316,-2.61831,-1.67366,-1.60778,-1.62929,-1.69415,'y0'
-0.7594,-0.67475,1.45328,-3.03092,-3.00163,-2.73785,-1.65326,-1.58976,-1.59736,-1.67979,'y0'
-0.7594,-0.67475,1.45328,-3.19746,-3.05201,-2.49877,-1.66142,-1.59426,-1.62473,-1.68697,'y0'
-0.7594,-0.67475,1.45328,-2.94765,-2.8001,-1.0643,-1.62879,-1.56047,-1.57455,-1.64387,'y0'
-0.7594,-0.67475,1.45328,-2.78111,-2.64895,-2.37924,-1.61248,-1.54471,-1.58824,-1.60795,'y0'
1.31652,-0.67475,-0.68794,-1.65698,-1.79244,-1.18384,-1.39021,-1.34873,-1.33736,-1.39244,'y0'
1.31652,-0.67475,-0.68794,-2.73948,-2.64895,-2.14016,-1.62471,-1.57399,-1.57455,-1.6295,'y0'
-0.7594,-0.67475,1.45328,-3.07256,-3.05201,-2.14016,-1.65428,-1.59652,-1.61561,-1.67979,'y0'
-0.7594,-0.67475,1.45328,-2.73948,-2.74971,-2.37924,-1.62369,-1.55822,-1.60192,-1.64746,'y0'
-0.7594,-0.67475,1.45328,-2.48967,-2.44742,-2.02062,-1.56966,-1.4974,-1.5335,-1.60795,'y0'
-0.7594,-0.67475,1.45328,-2.53131,-2.4978,-2.14016,-1.59005,-1.52218,-1.55631,-1.60795,'y0'
-0.7594,-0.67475,1.45328,-2.61458,-2.59857,-2.2597,-1.6084,-1.55822,-1.57455,-1.64028,'y0'
