@relation train_abalone-14
@attribute 'x0' numeric
@attribute 'x1' numeric
@attribute 'x2' numeric
@attribute 'x3' numeric
@attribute 'x4' numeric
@attribute 'x5' numeric
@attribute 'x6' numeric
@attribute 'x7' numeric
@attribute 'x8' numeric
@attribute 'x9' numeric
@attribute 'Class' {'y0','y1','y2','y3','y4'}
@data
-0.7594,-0.67475,1.45328,-2.98929,-2.90086,-2.61831,-1.64613,-1.58751,-1.60192,-1.67979,'y0'
1.31652,-0.67475,-0.68794,-2.61458,-2.59857,-2.14016,-1.61146,-1.54921,-1.56999,-1.64387,'y0'
1.31652,-0.67475,-0.68794,-2.86438,-2.85048,-2.14016,-1.64307,-1.58075,-1.59736,-1.64387,'y0'
-0.7594,-0.67475,1.45328,-2.65621,-2.54818,-2.2597,-1.58903,-1.51317,-1.54719,-1.61513,'y0'
1.31652,-0.67475,-0.68794,-1.65698,-1.79244,-1.18384,-1.39021,-1.34873,-1.33736,-1.39244,'y0'
-0.7594,-0.67475,1.45328,-2.48967,-2.44742,-2.02062,-1.56966,-1.4974,-1.5335,-1.60795,'y0'
-0.7594,-0.67475,1.45328,-2.32314,-2.04435,-1.90108,-1.53397,-1.46586,-1.51982,-1.56125,'y0'
-0.7594,-0.67475,1.45328,-2.98929,-2.95125,-2.97693,-1.6604,-1.59426,-1.62017,-1.67979,'y0'
-0.7594,-0.67475,1.45328,-2.65621,-2.59857,-1.78154,-1.6084,-1.52894,-1.54719,-1.62232,'y0'
-0.7594,-0.67475,1.45328,-2.07333,-2.14512,-1.662,-1.51154,-1.46361,-1.44683,-1.53252,'y0'
1.31652,-0.67475,-0.68794,-2.98929,-2.85048,-2.37924,-1.64001,-1.57624,-1.60648,-1.65824,'y0'
-0.7594,-0.67475,1.45328,-2.19823,-2.04435,-1.662,-1.49217,-1.43207,-1.4742,-1.4966,'y0'
-0.7594,-0.67475,1.45328,-3.19746,-3.05201,-2.49877,-1.6604,-1.59652,-1.61561,-1.67979,'y0'
-0.7594,-0.67475,1.45328,-1.86516,-1.94359,-2.14016,-1.44832,-1.40279,-1.44227,-1.41399,'y0'
-0.7594,-0.67475,1.45328,-2.53131,-2.44742,-2.02062,-1.57883,-1.52218,-1.53806,-1.57203,'y0'
1.31652,-0.67475,-0.68794,-2.03169,-2.09474,-1.42292,-1.50338,-1.47037,-1.4514,-1.50019,'y0'
-0.7594,1.48167,-0.68794,-1.36554,-1.38937,-1.18384,-1.30558,-1.23835,-1.29631,-1.3206,'y0'
1.31652,-0.67475,-0.68794,-2.23987,-2.29627,-1.78154,-1.52887,-1.46586,-1.51982,-1.53611,'y0'
-0.7594,-0.67475,1.45328,-2.23987,-2.24588,-1.90108,-1.51052,-1.4546,-1.45596,-1.55048,'y0'
-0.7594,-0.67475,1.45328,-1.69862,-1.69167,-1.18384,-1.3688,-1.30367,-1.40578,-1.4104,'y0'
-0.7594,-0.67475,1.45328,-2.03169,-1.99397,-1.30338,-1.47076,-1.43207,-1.42859,-1.47146,'y0'
-0.7594,-0.67475,1.45328,-2.2815,-2.24588,-1.78154,-1.55028,-1.48614,-1.51982,-1.55407,'y0'
-0.7594,-0.67475,1.45328,-1.49045,-1.54052,-1.30338,-1.28111,-1.14599,-1.30999,-1.35652,'y0'
-0.7594,-0.67475,1.45328,-1.15737,-1.28861,-1.18384,-1.22503,-1.15725,-1.26438,-1.24517,'y0'
-0.7594,-0.67475,1.45328,-1.0741,-1.38937,-0.94476,-1.08127,-0.96803,-1.09104,-1.12664,'y0'
-0.7594,-0.67475,1.45328,-1.03247,-1.18784,-0.94476,-1.14448,-1.07616,-1.0956,-1.16615,'y0'
-0.7594,-0.67475,1.45328,-0.9492,-0.88554,-1.0643,-1.09758,-0.9838,-1.07279,-1.19129,'y0'
