@relation train_abalone-16
@attribute 'x0' numeric
@attribute 'x1' numeric
@attribute 'x2' numeric
@attribute 'x3' numeric
@attribute 'x4' numeric
@attribute 'x5' numeric
@attribute 'x6' numeric
@attribute 'x7' numeric
@attribute 'x8' numeric
@attribute 'x9' numeric
@attribute 'Class' {'y0','y1','y2','y3','y4'}
@data
-0.7594,-0.67475,1.45328,-3.73871,-3.55584,-3.09647,-1.68589,-1.61454,-1.64298,-1.70493,'y0'
-0.7594,-0.67475,1.45328,-3.11419,-3.10239,-2.73785,-1.65938,-1.59877,-1.61105,-1.67979,'y0'
-0.7594,-0.67475,1.45328,-3.44727,-3.20316,-2.61831,-1.67366,-1.60778,-1.62929,-1.69415,'y0'
1.31652,-0.67475,-0.68794,-2.61458,-2.59857,-2.14016,-1.61146,-1.54921,-1.56999,-1.64387,'y0'
1.31652,-0.67475,-0.68794,-3.07256,-3.00163,-2.37924,-1.65836,-1.58976,-1.62017,-1.67979,'y0'
-0.7594,-0.67475,1.45328,-2.36477,-2.34665,-1.78154,-1.55436,-1.47938,-1.52438,-1.59358,'y0'
-0.7594,-0.67475,1.45328,-2.86438,-2.8001,-2.2597,-1.63389,-1.56273,-1.55631,-1.65105,'y0'
-0.7594,-0.67475,1.45328,-2.61458,-2.59857,-2.14016,-1.60432,-1.5402,-1.5335,-1.60795,'y0'
-0.7594,-0.67475,1.45328,-2.03169,-1.99397,-1.30338,-1.47279,-1.44334,-1.37841,-1.50019,'y0'
-0.7594,-0.67475,1.45328,-2.98929,-3.00163,-2.85739,-1.65122,-1.58976,-1.62473,-1.67979,'y0'
-0.7594,-0.67475,1.45328,-2.03169,-2.90086,-1.54246,-1.45138,-1.41405,-1.38297,-1.46787,'y0'
-0.7594,-0.67475,1.45328,-2.73948,-2.74971,-2.37924,-1.62369,-1.55822,-1.60192,-1.64746,'y0'
-0.7594,-0.67475,1.45328,-2.69785,-2.54818,-2.37924,-1.60126,-1.54921,-1.56543,-1.66542,'y0'
-0.7594,-0.67475,1.45328,-2.48967,-2.44742,-2.02062,-1.56966,-1.4974,-1.5335,-1.60795,'y0'
-0.7594,-0.67475,1.45328,-2.36477,-2.29627,-2.02062,-1.57679,-1.51317,-1.52894,-1.5864,'y0'
-0.7594,-0.67475,1.45328,-3.23909,-2.8001,-2.37924,-1.63083,-1.56273,-1.58824,-1.65824,'y0'
-0.7594,-0.67475,1.45328,-1.74025,-1.74205,-1.54246,-1.42793,-1.38927,-1.3921,-1.42476,'y0'
1.31652,-0.67475,-0.68794,-2.98929,-2.85048,-2.37924,-1.64001,-1.57624,-1.60648,-1.65824,'y0'
-0.7594,-0.67475,1.45328,-3.19746,-3.05201,-2.49877,-1.6604,-1.59652,-1.61561,-1.67979,'y0'
-0.7594,-0.67475,1.45328,-3.03092,-2.90086,-2.85739,-1.65326,-1.58525,-1.60648,-1.67979,'y0'
-0.7594,-0.67475,1.45328,-2.11496,-2.04435,-1.54246,-1.44934,-1.35323,-1.36473,-1.4966,'y0'
-0.7594,-0.67475,1.45328,-2.36477,-2.34665,-2.2597,-1.54723,-1.47713,-1.43315,-1.57203,'y0'
-0.7594,-0.67475,1.45328,-1.74025,-1.99397,-1.90108,-1.43507,-1.34873,-1.30543,-1.46427,'y0'
-0.7594,-0.67475,1.45328,-2.90602,-2.85048,-2.14016,-1.64205,-1.583,-1.61561,-1.65824,'y0'
1.31652,-0.67475,-0.68794,-2.69785,-2.69933,-2.02062,-1.6186,-1.55372,-1.57455,-1.64387,'y0'
1.31652,-0.67475,-0.68794,-2.07333,-2.04435,-1.662,-1.49828,-1.46812,-1.46508,-1.48223,'y0'
-0.7594,-0.67475,1.45328,-2.23987,-2.1955,-1.54246,-1.51358,-1.46361,-1.46052,-1.53611,'y0'
-0.7594,-0.67475,1.45328,-2.57294,-2.54818,-1.90108,-1.58291,-1.52443,-1.49701,-1.60795,'y0'
-0.7594,-0.67475,1.45328,-1.90679,-1.79244,-1.42292,-1.3586,-1.3262,-1.19139,-1.43913,'y0'
-0.7594,-0.67475,1.45328,-1.53208,-1.43976,-1.42292,-1.27907,-1.21357,-1.2142,-1.3206,'y0'
-0.7594,-0.67475,1.45328,-2.2815,-2.1955,-1.78154,-1.5197,-1.44334,-1.51069,-1.53611,'y0'
-0.7594,-0.67475,1.45328,-1.32391,-1.54052,-1.42292,-1.28519,-1.26538,-1.3328,-1.33497,'y0'
-0.7594,-0.67475,1.45328,-1.15737,-1.08708,-1.18384,-1.18629,-1.06715,-1.24613,-1.2308,'y0'
-0.7594,-0.67475,1.45328,-2.61458,-2.39703,-2.2597,-1.59311,-1.53344,-1.54719,-1.62232,'y0'
-0.7594,-0.67475,1.45328,-1.99006,-1.99397,-2.02062,-1.48401,-1.43207,-1.49245,-1.47505,'y0'
-0.7594,-0.67475,1.45328,-1.57372,-1.54052,-1.42292,-1.34738,-1.26313,-1.32367,-1.35652,'y0'
-0.7594,-0.67475,1.45328,-2.61458,-2.59857,-2.02062,-1.59515,-1.54245,-1.53806,-1.60795,'y0'
-0.7594,-0.67475,1.45328,-1.94843,-1.99397,-1.662,-1.4626,-1.40279,-1.46052,-1.50019,'y0'
1.31652,-0.67475,-0.68794,-1.24064,-1.03669,-1.18384,-1.02825,-0.99056,-1.13209,-1.03325,'y0'
-0.7594,1.48167,-0.68794,-1.28227,-1.33899,-1.30338,-1.19954,-1.1505,-1.15946,-1.21284,'y0'
