@relation train_abalone-5
@attribute 'x0' numeric
@attribute 'x1' numeric
@attribute 'x2' numeric
@attribute 'x3' numeric
@attribute 'x4' numeric
@attribute 'x5' numeric
@attribute 'x6' numeric
@attribute 'x7' numeric
@attribute 'x8' numeric
@attribute 'x9' numeric
@attribute 'Class' {'y0','y1','y2','y3','y4'}
@data
-0.7594,-0.67475,1.45328,-3.11419,-3.10239,-2.73785,-1.65938,-1.59877,-1.61105,-1.67979,'y0'
-0.7594,-0.67475,1.45328,-3.44727,-3.20316,-2.61831,-1.67366,-1.60778,-1.62929,-1.69415,'y0'
-0.7594,-0.67475,1.45328,-3.03092,-3.00163,-2.73785,-1.65326,-1.58976,-1.59736,-1.67979,'y0'
-0.7594,-0.67475,1.45328,-2.98929,-2.90086,-2.14016,-1.64715,-1.58525,-1.60648,-1.61513,'y0'
-0.7594,-0.67475,1.45328,-2.78111,-2.64895,-2.37924,-1.61248,-1.54471,-1.58824,-1.60795,'y0'
-0.7594,-0.67475,1.45328,-2.86438,-2.85048,-2.49877,-1.63593,-1.57624,-1.59736,-1.65464,'y0'
-0.7594,-0.67475,1.45328,-2.73948,-2.74971,-2.37924,-1.62369,-1.55822,-1.60192,-1.64746,'y0'
-0.7594,-0.67475,1.45328,-2.32314,-2.04435,-1.90108,-1.53397,-1.46586,-1.51982,-1.56125,'y0'
-0.7594,-0.67475,1.45328,-2.44804,-2.44742,-1.90108,-1.58495,-1.53344,-1.51526,-1.45709,'y0'
-0.7594,-0.67475,1.45328,-3.03092,-3.00163,-2.73785,-1.6502,-1.58525,-1.60192,-1.6726,'y0'
-0.7594,-0.67475,1.45328,-2.61458,-2.59857,-2.2597,-1.6084,-1.55822,-1.57455,-1.64028,'y0'
-0.7594,-0.67475,1.45328,-2.07333,-2.09474,-2.02062,-1.50134,-1.44784,-1.45596,-1.52893,'y0'
-0.7594,-0.67475,1.45328,-2.69785,-2.59857,-2.37924,-1.59617,-1.52443,-1.58368,-1.66901,'y0'
1.31652,-0.67475,-0.68794,-2.98929,-2.85048,-2.37924,-1.64001,-1.57624,-1.60648,-1.65824,'y0'
-0.7594,-0.67475,1.45328,-3.03092,-2.90086,-2.85739,-1.65326,-1.58525,-1.60648,-1.67979,'y0'
-0.7594,-0.67475,1.45328,-2.11496,-2.04435,-1.54246,-1.44934,-1.35323,-1.36473,-1.4966,'y0'
-0.7594,-0.67475,1.45328,-2.65621,-2.59857,-2.02062,-1.60432,-1.50416,-1.51069,-1.6295,'y0'
-0.7594,-0.67475,1.45328,-2.90602,-2.85048,-2.14016,-1.64205,-1.583,-1.61561,-1.65824,'y0'
-0.7594,1.48167,-0.68794,-2.07333,-2.14512,-1.662,-1.52683,-1.47938,-1.4514,-1.53611,'y0'
1.31652,-0.67475,-0.68794,-2.03169,-2.09474,-1.42292,-1.50338,-1.47037,-1.4514,-1.50019,'y0'
1.31652,-0.67475,-0.68794,-2.69785,-2.69933,-2.02062,-1.6186,-1.55372,-1.57455,-1.64387,'y0'
1.31652,-0.67475,-0.68794,-2.23987,-2.29627,-1.78154,-1.52887,-1.46586,-1.51982,-1.53611,'y0'
